index,Neighborhood,OccurMonth_Year,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score,Matched_Names,Unnamed: 0,dates,Neighborhoods,Average Radiance Per Pixel Per month
42,ALAMEDA,2019-01,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,7320.0,2019-01-01,ALAMEDA,16.47422815773152
43,ALAMEDA,2019-02,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,7442.0,2019-02-01,ALAMEDA,20.33575604992773
44,ALAMEDA,2019-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,7564.0,2019-03-01,ALAMEDA,14.923909650241034
45,ALAMEDA,2019-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,7686.0,2019-04-01,ALAMEDA,13.699628589640245
46,ALAMEDA,2019-05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,7808.0,2019-05-01,ALAMEDA,12.784976073348554
47,ALAMEDA,2019-06,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,7930.0,2019-06-01,ALAMEDA,12.422525297109264
48,ALAMEDA,2019-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,8052.0,2019-07-01,ALAMEDA,13.236153923358462
49,ALAMEDA,2019-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,8174.0,2019-08-01,ALAMEDA,11.73404779560686
50,ALAMEDA,2019-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,8296.0,2019-09-01,ALAMEDA,12.29727856309724
51,ALAMEDA,2019-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,8418.0,2019-10-01,ALAMEDA,12.766482973478205
52,ALAMEDA,2019-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,8540.0,2019-11-01,ALAMEDA,15.67951724004366
53,ALAMEDA,2019-12,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,8662.0,2019-12-01,ALAMEDA,19.30675857705842
54,ALAMEDA,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,8784.0,2020-01-01,ALAMEDA,14.846572726727798
55,ALAMEDA,2020-02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,8906.0,2020-02-01,ALAMEDA,15.23371887864738
56,ALAMEDA,2020-03,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,9028.0,2020-03-01,ALAMEDA,14.47929440758905
57,ALAMEDA,2020-04,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,9150.0,2020-04-01,ALAMEDA,11.773973552491366
58,ALAMEDA,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,9272.0,2020-05-01,ALAMEDA,13.494631422735967
59,ALAMEDA,2020-06,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,9394.0,2020-06-01,ALAMEDA,10.962599494792425
60,ALAMEDA,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,9516.0,2020-07-01,ALAMEDA,12.158259896194904
61,ALAMEDA,2020-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,9638.0,2020-08-01,ALAMEDA,11.856747944475172
62,ALAMEDA,2020-09,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,9760.0,2020-09-01,ALAMEDA,11.240127417263365
63,ALAMEDA,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,9882.0,2020-10-01,ALAMEDA,11.908445616805588
64,ALAMEDA,2020-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,10004.0,2020-11-01,ALAMEDA,15.117177721929169
65,ALAMEDA,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,10126.0,2020-12-01,ALAMEDA,17.269777662241808
66,ALAMEDA,2021-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,10248.0,2021-01-01,ALAMEDA,18.061161714649955
67,ALAMEDA,2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,10370.0,2021-02-01,ALAMEDA,25.64056772490079
68,ALAMEDA,2021-03,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,10492.0,2021-03-01,ALAMEDA,15.186413594961795
69,ALAMEDA,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,,,,
70,ALAMEDA,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,1928.0,5622.0,9421.0,41.0,105242.0,78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,1496.0,6.9,5.1,92.9,36.0,86.4,0.4,4.2,5.4,0.0,0.0,13,8.6,12.2,3.3,15.5,1.24,65.0,ALAMEDA,,,,
71,ARBOR LODGE,2015-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,13.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
72,ARBOR LODGE,2015-08,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
73,ARBOR LODGE,2015-09,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
74,ARBOR LODGE,2015-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
75,ARBOR LODGE,2015-11,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
76,ARBOR LODGE,2015-12,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
77,ARBOR LODGE,2016-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
78,ARBOR LODGE,2016-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,16.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
79,ARBOR LODGE,2016-03,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
80,ARBOR LODGE,2016-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
81,ARBOR LODGE,2016-05,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
82,ARBOR LODGE,2016-06,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,18.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
83,ARBOR LODGE,2016-07,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
84,ARBOR LODGE,2016-08,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
85,ARBOR LODGE,2016-09,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,23.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
86,ARBOR LODGE,2016-10,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,26.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
87,ARBOR LODGE,2016-11,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,460602.0,453500.0,240.0,31.0,126.0,2.0,0.0,1943.0,7115.0,8199.0,36.0,71234.0,68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,1317.0,8.9,5.3,87.4,30.2,84.8,1.6,4.0,5.8,10.0,2.0,15,15.8,12.4,3.7,16.1,7.18,72.0,ARBOR LODGE,,,,
